row id,Consignment_ID,Packet_ID,Part_ID,Total_Parts,total part_Weight (in kgs),Packet_Cost (in INR),Shipment_DateTime
11389,CN_19480_9,4468572,77985,23,4.448106163,970.90219,6/11/2023 15:31
11390,CN_19480_9,4468572,1404,13,4.15848975,970.90219,6/11/2023 20:30
11391,CN_19480_9,4162498,41319,40,9.409227365,692.4423033,6/12/2023 10:03
11392,CN_19480_9,4162498,81432,50,2.801925134,692.4423033,6/11/2023 21:23
11393,CN_19480_9,4162498,92820,40,7.872307947,692.4423033,6/12/2023 7:24
11394,CN_19480_9,4162498,9537,40,3.375284715,692.4423033,6/12/2023 5:49
11395,CN_19480_9,4162498,39150,33,8.21150811,692.4423033,6/12/2023 15:18
11396,CN_19480_9,4162498,15410,22,9.482873159,692.4423033,6/12/2023 14:34
11397,CN_19480_9,4162498,25744,47,7.762475174,692.4423033,6/11/2023 23:56
11398,CN_19480_10,5919020,18569,31,2.723367867,737.8336996,6/12/2023 13:40
11399,CN_19480_10,5919020,65178,10,6.375738199,737.8336996,6/12/2023 3:51
11400,CN_19480_10,5919020,71278,22,6.4548422,737.8336996,6/12/2023 12:35
11401,CN_19480_10,224337,28836,30,3.645045469,879.1116356,6/12/2023 3:23
11402,CN_19480_10,224337,87789,43,4.541830859,879.1116356,6/12/2023 4:36
11403,CN_19480_10,224337,96847,43,5.30804021,879.1116356,6/11/2023 21:57
11404,CN_19480_10,3811058,30200,49,5.637336698,450.5577914,6/11/2023 23:19
11405,CN_19480_10,3811058,51266,18,6.711101336,450.5577914,6/11/2023 22:28
11406,CN_19480_10,3811058,14932,13,6.949293677,450.5577914,6/12/2023 7:59
11407,CN_19480_10,3811058,43403,32,9.0771553,450.5577914,6/12/2023 5:08
11408,CN_19480_10,3811058,8199,20,7.739330751,450.5577914,6/11/2023 15:43
11409,CN_19480_10,3811058,41309,37,8.486705119,450.5577914,6/12/2023 11:59
11410,CN_19480_10,3811058,67061,30,6.958446129,450.5577914,6/12/2023 5:12
11411,CN_19480_10,3811058,49267,44,2.024812802,450.5577914,6/12/2023 7:07
11412,CN_19480_10,3811058,53268,30,1.010650761,450.5577914,6/11/2023 20:52
11413,CN_19480_10,3811058,71694,20,2.670647742,450.5577914,6/11/2023 21:49
11414,CN_19480_10,1851076,19505,41,1.186692788,119.3300406,6/12/2023 8:20
11415,CN_19480_10,1851076,38297,15,2.362120793,119.3300406,6/12/2023 5:02
11416,CN_19480_10,1851076,58672,10,8.526385091,119.3300406,6/11/2023 21:22
11417,CN_19480_10,1851076,30190,18,5.116945305,119.3300406,6/12/2023 6:34
11418,CN_19480_10,1851076,8107,46,1.084450537,119.3300406,6/12/2023 12:51
11419,CN_19480_10,1851076,35901,37,9.108793458,119.3300406,6/11/2023 20:41
11420,CN_19480_11,1685864,59807,16,4.355737112,157.9540667,6/11/2023 17:14
11421,CN_19480_11,1685864,97013,49,3.261328186,157.9540667,6/11/2023 16:54
11422,CN_19480_11,1685864,71356,35,4.205363064,157.9540667,6/12/2023 2:28
11423,CN_19480_11,1685864,61091,32,1.527006686,157.9540667,6/11/2023 20:34
11424,CN_19480_11,1685864,92840,30,5.479598764,157.9540667,6/12/2023 13:58
11425,CN_19480_11,1685864,52326,47,7.721362681,157.9540667,6/11/2023 17:14
11426,CN_19480_11,378730,52123,10,6.512761839,314.6835555,6/12/2023 2:39
11427,CN_19480_11,378730,66635,36,6.910856759,314.6835555,6/11/2023 18:53
11428,CN_19480_11,378730,42050,39,9.865068739,314.6835555,6/11/2023 22:43
11429,CN_19480_11,378730,71906,11,2.810087834,314.6835555,6/12/2023 0:16
11430,CN_19480_11,378730,4915,34,4.651808031,314.6835555,6/12/2023 4:21
11431,CN_19480_11,378730,11688,26,2.611512926,314.6835555,6/12/2023 10:50
11432,CN_19480_11,378730,47351,24,9.342860985,314.6835555,6/12/2023 1:14
11433,CN_19480_11,378730,62487,29,8.466147286,314.6835555,6/12/2023 3:25
11434,CN_19480_11,378730,67890,23,7.508080302,314.6835555,6/12/2023 2:47
11435,CN_19480_11,6836333,78638,35,3.079727393,994.9574512,6/12/2023 13:03
11436,CN_19480_11,6836333,86616,24,9.079896308,994.9574512,6/11/2023 19:38
11437,CN_19480_11,6836333,22236,23,5.323503577,994.9574512,6/12/2023 5:42
11438,CN_19480_11,6836333,81960,44,9.174450301,994.9574512,6/12/2023 8:05
11439,CN_19480_11,6836333,37503,45,6.503066858,994.9574512,6/12/2023 6:54
11440,CN_19480_11,6836333,21389,24,7.681073932,994.9574512,6/12/2023 14:46
11441,CN_19480_11,733223,63704,25,1.669036294,759.5000384,6/12/2023 5:07
11442,CN_19480_11,733223,39279,45,9.397978046,759.5000384,6/12/2023 15:00
11443,CN_19480_11,733223,20852,18,9.952422968,759.5000384,6/11/2023 22:57
11444,CN_19480_12,8182266,77963,41,6.102999229,602.0619458,6/12/2023 4:02
11445,CN_19480_12,8182266,11437,29,3.173723099,602.0619458,6/11/2023 17:45
11446,CN_19480_12,8182266,28061,41,1.741585664,602.0619458,6/12/2023 7:04
11447,CN_19480_12,8182266,31367,48,4.647312075,602.0619458,6/12/2023 4:12
11448,CN_19480_12,8182266,2305,40,1.875721255,602.0619458,6/11/2023 15:30
11449,CN_19480_12,8182266,65020,40,4.340689591,602.0619458,6/12/2023 9:54
11450,CN_19480_12,8182266,20277,30,4.978406095,602.0619458,6/11/2023 17:57
11451,CN_19480_12,8182266,15937,40,8.694095777,602.0619458,6/12/2023 9:56
11452,CN_19480_12,86146,60449,12,7.718589367,932.9139489,6/11/2023 21:50
11453,CN_19480_12,86146,90971,10,8.362630589,932.9139489,6/11/2023 18:37
11454,CN_19480_12,86146,46750,39,3.641271381,932.9139489,6/11/2023 21:10
11455,CN_19480_12,86146,20986,19,5.908958215,932.9139489,6/12/2023 11:43
11456,CN_19480_12,86146,71379,22,5.081421961,932.9139489,6/11/2023 16:15
11457,CN_19480_12,86146,47081,35,9.489699411,932.9139489,6/12/2023 12:25
11458,CN_19480_12,86146,22372,36,8.821010125,932.9139489,6/12/2023 11:00
11459,CN_19480_12,86146,61058,39,3.790575487,932.9139489,6/12/2023 1:58
11460,CN_19480_12,5886867,76457,46,4.166562396,767.4221755,6/12/2023 10:30
11461,CN_19480_12,5886867,62150,42,6.364122354,767.4221755,6/12/2023 13:10
11462,CN_19480_12,5886867,47120,19,8.636612067,767.4221755,6/11/2023 20:00
11463,CN_19480_12,5886867,19347,43,1.363099341,767.4221755,6/11/2023 17:34
11464,CN_19480_12,5886867,98777,47,7.55137144,767.4221755,6/12/2023 5:28
11465,CN_19480_12,5886867,17076,22,9.122326648,767.4221755,6/12/2023 3:55
11466,CN_19480_13,3030701,14678,41,5.623284825,985.9897643,6/12/2023 7:16
11467,CN_19480_13,3030701,95435,38,7.667063752,985.9897643,6/12/2023 10:54
11468,CN_19480_13,3030701,64739,21,6.671891901,985.9897643,6/12/2023 3:07
11469,CN_19480_13,3030701,81951,24,6.668214027,985.9897643,6/12/2023 13:32
11470,CN_19480_13,3030701,33664,34,9.229624973,985.9897643,6/12/2023 9:16
11471,CN_19480_13,3030701,19523,45,1.290897853,985.9897643,6/12/2023 15:05
11472,CN_19480_13,6322216,81256,43,6.618339268,517.5346927,6/11/2023 23:54
11473,CN_19480_13,6322216,1254,28,7.244592315,517.5346927,6/12/2023 11:52
11474,CN_19480_13,6322216,91475,13,5.562836576,517.5346927,6/12/2023 11:23
11475,CN_19480_13,6322216,20242,33,6.638218697,517.5346927,6/12/2023 10:41
11476,CN_19480_13,6322216,59350,16,4.910103309,517.5346927,6/11/2023 22:37
11477,CN_19480_13,6322216,53850,45,8.798052408,517.5346927,6/12/2023 2:16
11478,CN_19480_13,6322216,19127,14,8.793099749,517.5346927,6/12/2023 9:01
11479,CN_19480_13,6322216,9945,45,3.846254014,517.5346927,6/12/2023 13:04
11480,CN_19480_13,6322216,77635,23,5.393666305,517.5346927,6/12/2023 6:57
11481,CN_19480_13,6322216,591,14,7.385935824,517.5346927,6/12/2023 0:54
11482,CN_19480_13,2908459,70690,27,2.808149158,851.646357,6/12/2023 5:40
11483,CN_19480_13,2908459,78641,12,5.723521813,851.646357,6/11/2023 21:34
11484,CN_19480_13,2908459,9326,47,4.141786031,851.646357,6/12/2023 12:57
11485,CN_19480_13,2908459,5321,14,1.847186557,851.646357,6/12/2023 15:07
11486,CN_19480_13,2908459,13911,40,9.551748058,851.646357,6/12/2023 5:53
11487,CN_19480_13,2908459,37706,28,3.870031093,851.646357,6/11/2023 21:05
11488,CN_19480_13,2908459,82280,38,5.792577434,851.646357,6/12/2023 12:28
11489,CN_19480_13,1717154,75942,38,2.225298407,139.1501889,6/11/2023 23:57
11490,CN_19480_13,1717154,73588,14,8.314689929,139.1501889,6/11/2023 18:45
11491,CN_19480_13,1717154,96049,16,1.877639309,139.1501889,6/12/2023 13:02
11492,CN_19480_13,1717154,39476,34,7.580993237,139.1501889,6/12/2023 7:15
11493,CN_19480_13,1717154,66643,16,6.127160744,139.1501889,6/11/2023 20:22
11494,CN_19480_14,1505459,33591,20,3.0467884,675.0597241,6/11/2023 15:31
11495,CN_19480_14,1505459,83123,43,2.571341161,675.0597241,6/12/2023 4:14
11496,CN_19480_14,1505459,99528,29,4.199330234,675.0597241,6/12/2023 9:16
11497,CN_19480_14,1505459,87814,19,8.981280749,675.0597241,6/11/2023 20:05
11498,CN_19480_14,1505459,74386,45,6.244280912,675.0597241,6/12/2023 0:13
11499,CN_19480_14,1505459,4618,27,6.702448947,675.0597241,6/12/2023 0:38
11500,CN_19480_14,9129658,40010,25,3.963509111,625.5724431,6/11/2023 17:18
11501,CN_19480_14,9129658,5081,20,7.696780032,625.5724431,6/11/2023 19:28
11502,CN_19480_14,9129658,46893,43,3.889913296,625.5724431,6/12/2023 9:25
11503,CN_19480_14,9129658,82741,14,6.468790527,625.5724431,6/12/2023 2:07
11504,CN_19480_14,9129658,68784,21,6.714439563,625.5724431,6/12/2023 4:56
11505,CN_19480_14,9129658,8536,23,1.714692146,625.5724431,6/12/2023 3:56
11506,CN_19480_15,9245116,23779,50,3.509020688,881.8566025,6/11/2023 21:07
11507,CN_19480_15,9245116,18576,47,8.966820109,881.8566025,6/12/2023 8:03
11508,CN_19480_15,9245116,41671,41,1.860771154,881.8566025,6/12/2023 14:37
11509,CN_19480_15,9245116,77004,42,9.685737032,881.8566025,6/12/2023 14:01
11510,CN_19480_15,9245116,45986,47,3.510764312,881.8566025,6/12/2023 2:35
11511,CN_19480_15,9245116,29100,37,9.269567026,881.8566025,6/11/2023 20:57
11512,CN_19480_15,9245116,76915,39,2.734403751,881.8566025,6/12/2023 5:29
11513,CN_19480_15,9245116,43136,15,7.362218534,881.8566025,6/12/2023 0:36
11514,CN_19480_15,9245116,80565,46,3.294428768,881.8566025,6/11/2023 18:51
11515,CN_19480_15,9245116,67547,37,8.065818203,881.8566025,6/12/2023 2:28
11516,CN_19480_15,8548492,82717,20,5.877787147,502.690534,6/12/2023 0:52
11517,CN_19480_15,8548492,74840,39,6.016907625,502.690534,6/12/2023 12:01
11518,CN_19480_15,7843228,45690,42,4.259811559,896.2173752,6/12/2023 10:58
11519,CN_19480_15,7843228,17099,43,8.840741234,896.2173752,6/12/2023 6:12
11520,CN_19480_15,7843228,52695,25,6.435246425,896.2173752,6/11/2023 21:48
11521,CN_19480_15,7843228,87945,17,2.096904078,896.2173752,6/12/2023 2:50
11522,CN_19480_15,7843228,53783,44,3.971935212,896.2173752,6/12/2023 6:22
11523,CN_19480_15,7843228,18662,36,2.926990097,896.2173752,6/11/2023 16:18
11524,CN_19480_15,7843228,57204,31,7.071137768,896.2173752,6/11/2023 22:57
11525,CN_19480_15,8338502,91030,19,5.629368823,541.4927331,6/12/2023 6:29
11526,CN_19480_15,8338502,14985,14,7.086078972,541.4927331,6/12/2023 10:03
11527,CN_19480_15,8338502,20376,27,1.190623694,541.4927331,6/12/2023 2:50
11528,CN_19480_15,8338502,54859,31,3.927756678,541.4927331,6/12/2023 2:04
11529,CN_19480_15,8338502,67549,41,6.312888304,541.4927331,6/11/2023 21:07
11530,CN_19480_15,8338502,21900,47,9.738158003,541.4927331,6/12/2023 11:46
11531,CN_19480_15,8338502,20435,46,1.360062651,541.4927331,6/11/2023 22:05
11532,CN_19480_15,8338502,55767,27,2.731730484,541.4927331,6/11/2023 16:21
11533,CN_19480_16,6608475,90428,22,7.265044343,529.2265653,6/11/2023 20:09
11534,CN_19480_16,6608475,45111,18,5.834520999,529.2265653,6/11/2023 16:39
11535,CN_19480_16,6608475,25509,13,9.519018176,529.2265653,6/12/2023 7:19
11536,CN_19480_16,6608475,57853,29,8.625483621,529.2265653,6/12/2023 11:26
11537,CN_19480_16,6608475,22325,10,5.289543313,529.2265653,6/12/2023 15:02
11538,CN_19480_16,6608475,83359,47,5.453037445,529.2265653,6/12/2023 12:56
11539,CN_19480_16,6608475,8380,38,7.804956778,529.2265653,6/11/2023 22:14
11540,CN_19480_16,6608475,76539,37,8.058994248,529.2265653,6/11/2023 23:48
11541,CN_19480_16,6608475,69155,35,2.24860581,529.2265653,6/11/2023 16:50
11542,CN_19480_16,528100,56673,21,6.058140032,909.7597725,6/12/2023 12:38
11543,CN_19480_16,528100,12651,43,6.42165715,909.7597725,6/11/2023 23:40
11544,CN_19480_16,528100,46864,43,8.751664113,909.7597725,6/12/2023 2:26
11545,CN_19480_16,528100,34095,27,9.383649943,909.7597725,6/12/2023 0:21
11546,CN_19480_16,528100,90657,42,2.509121393,909.7597725,6/12/2023 0:34
11547,CN_19480_16,117579,51147,17,2.414327648,830.1154386,6/11/2023 20:02
11548,CN_19480_16,117579,12493,10,5.836798978,830.1154386,6/12/2023 12:36
11549,CN_19480_16,3072472,21976,30,1.692505845,561.5664667,6/12/2023 6:53
11550,CN_19480_16,3072472,87821,27,3.073853207,561.5664667,6/11/2023 21:20
11551,CN_19480_16,3072472,80180,17,4.687744781,561.5664667,6/11/2023 21:01
11552,CN_19480_17,1104794,87214,31,1.04430625,430.4339169,6/12/2023 14:02
11553,CN_19480_17,1104794,72068,23,8.754090667,430.4339169,6/11/2023 19:07
11554,CN_19480_17,1104794,29578,10,7.094851312,430.4339169,6/12/2023 0:49
11555,CN_19480_17,1104794,20863,10,1.90193735,430.4339169,6/12/2023 5:47
11556,CN_19480_17,1104794,29349,34,2.901165365,430.4339169,6/12/2023 8:36
11557,CN_19480_17,1104794,76037,38,3.289880584,430.4339169,6/12/2023 13:48
11558,CN_19480_17,8154643,43627,31,8.80721347,633.1194171,6/12/2023 0:46
11559,CN_19480_17,8154643,36227,41,4.926632125,633.1194171,6/12/2023 0:58
11560,CN_19480_17,8154643,3376,49,2.650304751,633.1194171,6/11/2023 18:25
11561,CN_19480_17,8154643,34475,11,7.97382735,633.1194171,6/11/2023 22:44
11562,CN_19480_17,8154643,85252,17,9.162347734,633.1194171,6/12/2023 6:53
11563,CN_19480_17,7490362,9524,22,2.178408064,897.1858624,6/12/2023 7:40
11564,CN_19480_17,7490362,3988,29,2.250827597,897.1858624,6/12/2023 0:48
11565,CN_19480_17,7490362,99757,12,9.280774586,897.1858624,6/12/2023 5:40
11566,CN_19480_17,7490362,78314,37,8.507168697,897.1858624,6/12/2023 10:29
11567,CN_19480_17,7490362,15149,31,2.060007347,897.1858624,6/12/2023 14:48
11568,CN_19480_17,7490362,60394,19,8.3951947,897.1858624,6/11/2023 18:49
11569,CN_19480_17,7490362,96076,31,2.540903227,897.1858624,6/11/2023 19:20
11570,CN_19480_17,7490362,48251,44,1.091150345,897.1858624,6/12/2023 13:24
11571,CN_19480_17,7490362,74872,45,5.485859159,897.1858624,6/12/2023 4:46
11572,CN_19480_17,7490362,5712,48,3.792964548,897.1858624,6/12/2023 13:37
11573,CN_19480_18,9928626,46734,22,2.663178056,450.9209389,6/11/2023 21:50
11574,CN_19480_18,9928626,34081,27,5.216849917,450.9209389,6/11/2023 19:59
11575,CN_19480_18,9928626,18464,26,5.337409091,450.9209389,6/12/2023 6:33
11576,CN_19480_18,9928626,64487,29,1.955220149,450.9209389,6/12/2023 6:35
11577,CN_19480_18,9928626,85072,50,2.408385187,450.9209389,6/12/2023 4:40
11578,CN_19480_18,9928626,67998,44,9.391688455,450.9209389,6/11/2023 23:07
11579,CN_19480_18,9624794,6527,25,5.23909764,467.7215625,6/12/2023 0:44
11580,CN_19480_18,9624794,58200,36,7.829492503,467.7215625,6/11/2023 15:41
11581,CN_19480_18,4501810,42438,10,1.146789791,113.39356,6/12/2023 0:16
11582,CN_19480_18,4501810,32045,48,2.121274577,113.39356,6/12/2023 8:55
11583,CN_19480_18,4501810,21551,20,3.991158946,113.39356,6/12/2023 12:15
11584,CN_19480_18,4501810,2034,31,3.020157767,113.39356,6/12/2023 1:14
11585,CN_19480_18,4501810,10656,13,9.623530337,113.39356,6/11/2023 20:19
11586,CN_19480_18,4501810,19598,19,5.774196432,113.39356,6/11/2023 21:25
11587,CN_19480_19,5725071,21988,19,3.652574239,762.0502563,6/11/2023 21:47
11588,CN_19480_19,5725071,9783,18,8.40366451,762.0502563,6/12/2023 2:03
11589,CN_19480_19,5725071,36438,44,8.451685245,762.0502563,6/12/2023 6:15
11590,CN_19480_19,5725071,17112,34,1.620638217,762.0502563,6/12/2023 9:32
11591,CN_19480_19,5725071,8156,38,1.505454668,762.0502563,6/12/2023 9:23
11592,CN_19480_19,5725071,64780,18,6.72080652,762.0502563,6/12/2023 3:17
11593,CN_19480_19,5725071,59907,19,4.377512073,762.0502563,6/12/2023 15:02
11594,CN_19480_19,5725071,62260,21,9.031721733,762.0502563,6/12/2023 1:39
11595,CN_19480_19,5725071,42421,43,7.025554705,762.0502563,6/11/2023 17:29
11596,CN_19480_19,5725071,7551,10,7.826808303,762.0502563,6/11/2023 20:23
11597,CN_19480_19,5473867,58382,12,5.603824332,647.1552922,6/12/2023 14:45
11598,CN_19480_19,5473867,1430,25,3.296271201,647.1552922,6/12/2023 13:48
11599,CN_19480_19,5473867,3855,11,6.693336487,647.1552922,6/11/2023 19:36
11600,CN_19480_19,5473867,42314,19,4.722485993,647.1552922,6/11/2023 16:23
11601,CN_19480_19,5473867,3048,28,9.004209013,647.1552922,6/12/2023 12:24
11602,CN_19480_19,5473867,38505,46,1.067301117,647.1552922,6/12/2023 13:26
11603,CN_19480_19,5473867,34860,35,5.075517074,647.1552922,6/12/2023 12:55
11604,CN_19480_19,5473867,95311,28,3.854155398,647.1552922,6/12/2023 6:26
11605,CN_19480_19,3954654,18726,20,1.415200402,424.1763069,6/12/2023 10:39
11606,CN_19480_19,3954654,36125,17,3.328238254,424.1763069,6/11/2023 16:13
11607,CN_19480_19,3954654,43723,44,3.037866245,424.1763069,6/12/2023 12:09
11608,CN_19480_19,3954654,19582,14,3.589290325,424.1763069,6/12/2023 1:04
11609,CN_19480_19,3954654,7360,19,9.09421061,424.1763069,6/11/2023 22:15
11610,CN_19480_19,3954654,88696,38,6.306684539,424.1763069,6/11/2023 20:55
11611,CN_19480_19,6082059,82930,18,2.463182302,346.775059,6/12/2023 6:03
11612,CN_19480_19,6082059,31563,14,9.560971278,346.775059,6/12/2023 4:27
11613,CN_19480_19,3707427,95735,42,1.048401359,517.8388154,6/12/2023 12:14
11614,CN_19480_19,3707427,40272,46,9.849421327,517.8388154,6/12/2023 3:23
11615,CN_19480_19,3707427,3308,19,6.189330594,517.8388154,6/12/2023 6:00
11616,CN_19480_19,3707427,27112,19,9.62778386,517.8388154,6/11/2023 23:04
11617,CN_19480_19,3707427,31761,27,5.999612477,517.8388154,6/12/2023 10:47
11618,CN_19480_20,3593104,38245,18,5.572141385,960.745585,6/12/2023 0:12
11619,CN_19480_20,3593104,87792,41,4.957850483,960.745585,6/11/2023 15:49
11620,CN_19480_20,3593104,9252,30,6.244119187,960.745585,6/11/2023 23:57
11621,CN_19480_20,3593104,74405,46,9.220152907,960.745585,6/11/2023 18:21
11622,CN_19480_20,3593104,53968,20,2.474718936,960.745585,6/12/2023 13:45
11623,CN_19480_20,3593104,86134,39,1.722562472,960.745585,6/12/2023 5:16
11624,CN_19480_20,3593104,20478,44,1.173868592,960.745585,6/11/2023 22:38
11625,CN_19480_20,3593104,8145,11,9.890425454,960.745585,6/11/2023 21:23
11626,CN_19480_20,3593104,29247,32,1.837479691,960.745585,6/12/2023 10:03
11627,CN_19480_20,1659982,79021,40,8.476502317,806.445493,6/12/2023 5:37
11628,CN_19480_20,1659982,52541,25,9.523498704,806.445493,6/12/2023 15:25
11629,CN_19480_20,1659982,76898,34,4.865213461,806.445493,6/12/2023 12:18
11630,CN_19480_20,1659982,31687,10,8.085789215,806.445493,6/11/2023 18:41
11631,CN_19480_20,1659982,10576,26,5.83019965,806.445493,6/12/2023 2:50
11632,CN_19480_20,1659982,37525,31,5.961066954,806.445493,6/12/2023 15:12
11633,CN_19480_20,1659982,24805,36,7.345798228,806.445493,6/12/2023 3:24
11634,CN_19480_20,1659982,7689,10,6.455384658,806.445493,6/11/2023 23:59
11635,CN_19480_20,1659982,2843,49,4.092266617,806.445493,6/12/2023 1:24
11636,CN_19480_20,9941619,82933,17,4.987402725,457.3289904,6/12/2023 5:51
11637,CN_19480_20,9941619,32556,37,8.494778851,457.3289904,6/12/2023 10:45
11638,CN_19480_20,9941619,61347,38,2.790195101,457.3289904,6/12/2023 14:28
11639,CN_19480_20,9941619,96648,49,5.817092015,457.3289904,6/12/2023 1:35
11640,CN_19480_20,9941619,68540,21,9.363537196,457.3289904,6/12/2023 10:51
11641,CN_19480_20,9941619,26506,14,7.169883381,457.3289904,6/12/2023 2:59
11642,CN_19480_20,9941619,55099,28,3.394205102,457.3289904,6/11/2023 15:35
11643,CN_19480_20,9941619,80306,11,4.044083886,457.3289904,6/12/2023 5:59
11644,CN_19480_20,9941619,74208,34,4.373961153,457.3289904,6/12/2023 13:29
11645,CN_19479_1,7268487,31447,17,6.419559666,980.2279745,6/12/2023 9:54
11646,CN_19479_1,7268487,23546,20,8.36236087,980.2279745,6/12/2023 5:59
11647,CN_19479_1,7268487,37730,40,4.896234556,980.2279745,6/12/2023 13:03
11648,CN_19479_1,7268487,69344,25,9.653922383,980.2279745,6/12/2023 2:34
11649,CN_19479_1,7268487,20726,44,5.822841821,980.2279745,6/12/2023 14:10
11650,CN_19479_1,7268487,72583,25,7.624899659,980.2279745,6/12/2023 4:11
11651,CN_19479_1,4477165,64530,43,6.570941421,712.8459852,6/12/2023 6:07
11652,CN_19479_1,4477165,76325,45,1.09507413,712.8459852,6/12/2023 8:22
11653,CN_19479_1,4477165,99886,35,7.548233855,712.8459852,6/12/2023 12:06
11654,CN_19479_1,4477165,25716,23,4.468045037,712.8459852,6/12/2023 2:08
11655,CN_19479_1,4477165,99932,48,6.266810971,712.8459852,6/12/2023 13:37
11656,CN_19479_1,4477165,63703,15,3.686434804,712.8459852,6/12/2023 7:22
11657,CN_19479_1,7414050,80139,44,4.936120054,608.2892806,6/11/2023 16:27
11658,CN_19479_1,7414050,89071,29,5.9789334,608.2892806,6/11/2023 21:57
11659,CN_19479_1,7414050,67110,28,3.124584154,608.2892806,6/12/2023 4:20
11660,CN_19479_1,7414050,24952,31,9.590439281,608.2892806,6/12/2023 5:33
11661,CN_19479_1,7414050,25795,43,8.361948342,608.2892806,6/11/2023 16:49
11662,CN_19479_1,7414050,36604,40,3.322928513,608.2892806,6/12/2023 12:47
11663,CN_19479_1,7414050,28584,48,2.974986978,608.2892806,6/12/2023 15:04
11664,CN_19479_1,7414050,47014,43,5.20011024,608.2892806,6/12/2023 13:08
11665,CN_19479_1,1400057,76932,23,2.786466059,457.2185226,6/11/2023 18:24
11666,CN_19479_1,1400057,2589,10,8.618471801,457.2185226,6/12/2023 5:00
11667,CN_19479_2,5074524,51984,45,5.980890266,732.2216791,6/12/2023 0:21
11668,CN_19479_2,5074524,17047,26,3.518342598,732.2216791,6/12/2023 13:21
11669,CN_19479_2,5074524,71782,45,6.666602992,732.2216791,6/11/2023 19:52
11670,CN_19479_2,5074524,74807,31,8.786012331,732.2216791,6/11/2023 19:46
11671,CN_19479_2,2807894,82245,24,5.413944827,431.1740813,6/11/2023 17:55
11672,CN_19479_2,2807894,54571,23,3.934002407,431.1740813,6/12/2023 10:13
11673,CN_19479_2,2807894,99848,30,2.294252768,431.1740813,6/11/2023 21:18
11674,CN_19479_2,2807894,92037,25,6.582955468,431.1740813,6/12/2023 7:11
11675,CN_19479_2,2807894,63937,39,4.375957681,431.1740813,6/12/2023 4:59
11676,CN_19479_2,2807894,59513,29,5.808650156,431.1740813,6/12/2023 11:47
11677,CN_19479_2,2807894,47266,35,4.143184977,431.1740813,6/12/2023 2:03
11678,CN_19479_2,2807894,26817,48,3.298095394,431.1740813,6/11/2023 20:36
11679,CN_19479_2,2807894,70436,48,3.03683859,431.1740813,6/12/2023 14:26
11680,CN_19479_2,2807894,51547,17,9.617962237,431.1740813,6/12/2023 5:22
11681,CN_19479_3,4880938,70134,47,2.415330128,128.8854563,6/12/2023 3:07
11682,CN_19479_3,4880938,93284,18,2.738763632,128.8854563,6/11/2023 19:07
11683,CN_19479_3,4880938,41594,25,3.735680115,128.8854563,6/12/2023 4:35
11684,CN_19479_3,4880938,20314,13,8.34935131,128.8854563,6/11/2023 17:26
11685,CN_19479_3,4880938,64128,47,8.57084795,128.8854563,6/12/2023 14:00
11686,CN_19479_3,4880938,75783,13,3.40380131,128.8854563,6/12/2023 8:18
11687,CN_19479_3,4278505,24081,30,4.299168813,178.4848231,6/12/2023 11:54
11688,CN_19479_3,4278505,81952,15,2.171139726,178.4848231,6/12/2023 4:54
11689,CN_19479_3,4278505,4549,23,3.438377886,178.4848231,6/11/2023 23:57
11690,CN_19479_3,4278505,40885,48,2.677966086,178.4848231,6/12/2023 13:09
11691,CN_19479_3,4278505,37195,43,3.272716804,178.4848231,6/12/2023 1:26
11692,CN_19479_3,4278505,1558,12,9.934478858,178.4848231,6/12/2023 7:14
11693,CN_19479_3,4278505,58119,34,9.579384712,178.4848231,6/12/2023 11:07
11694,CN_19479_3,4278505,12716,46,9.020692623,178.4848231,6/12/2023 8:53
11695,CN_19479_3,4278505,91139,45,3.444687481,178.4848231,6/12/2023 6:00
11696,CN_19479_3,4278505,94496,29,6.054617168,178.4848231,6/12/2023 11:04
11697,CN_19479_4,1677863,61285,47,5.385408785,778.0395828,6/12/2023 2:16
11698,CN_19479_4,1677863,50665,47,8.579140031,778.0395828,6/11/2023 22:36
11699,CN_19479_4,1677863,21383,25,3.40044269,778.0395828,6/11/2023 18:56
11700,CN_19479_4,1677863,68879,45,6.832893155,778.0395828,6/11/2023 23:47
11701,CN_19479_4,1677863,55202,34,8.652540346,778.0395828,6/12/2023 9:08
11702,CN_19479_4,8575263,22483,33,9.044602476,146.408169,6/11/2023 23:31
11703,CN_19479_4,8575263,42751,10,8.165513953,146.408169,6/11/2023 21:14
11704,CN_19479_4,8575263,25205,11,5.586852662,146.408169,6/12/2023 7:47
11705,CN_19479_4,8575263,24329,18,5.951540521,146.408169,6/11/2023 21:33
11706,CN_19479_4,8575263,72312,11,8.343420868,146.408169,6/11/2023 16:26
11707,CN_19479_4,8575263,54917,12,3.384963676,146.408169,6/12/2023 14:58
11708,CN_19479_4,8575263,77589,50,2.717211466,146.408169,6/12/2023 3:46
11709,CN_19479_5,1577083,74636,16,7.156891176,919.9299918,6/12/2023 3:49
11710,CN_19479_5,1577083,46813,10,2.173800413,919.9299918,6/11/2023 22:10
11711,CN_19479_6,6280361,58245,12,7.212270873,931.8233613,6/12/2023 10:24
11712,CN_19479_6,6280361,61597,29,8.036572268,931.8233613,6/11/2023 18:49
11713,CN_19479_6,6280361,84199,44,5.193440741,931.8233613,6/12/2023 10:21
